"SITENUM","SITE","BGPOP90","LBGPOP90","TRPOP90","LTRPOP90","LDISTA1","LDISTA2","LDISTA3","NLCD_URB","ELEV_NED","NLCD_LIR","NLCD_HIR","NLCD_ICT","NED_300","NED_1KM","S10_E1K","LS10_E1K","S10_E10K","LS10_E10","S25_E1K","LS25_E1K","S25_E10K","LS25_E10","ASIPNTNU","CMSA","FCYFIPS","REGION","NETWORK","LATITUDE","LONGITUD","EPALANDU","MONOBJ_1","MONOBJ_2","LOCSETTG","XINMETER","YINMETER","FCYPOP90","FCYPOP00","EXTREGNE","EXTREGMW","EXTREGSE","EXTREGSC","EXTREGSW","EXTREGNW","XINKM","YINKM","XINMM","YINMM","LCYPOP90","LCYPOP00","FCY00M90","gridID","n","pm","cvset","x","y","gridNum"
430,"36-067-1015",535.916301269189,6.28397799452891,1525.83969889086,7.33030015972824,6.3127193371048,6.94606254044042,7.04429710436717,49.2813141683778,127.32198334,9.1522440598416,4.16544441185098,35.9636256966852,127.6774826,128.55912781,0,-6.90775527898214,64.04,4.15950788812851,0,-5.99146454710798,56.04,4.02606572146881,27898,"8160",36067,"Northeast","SAQS",43.05238,-76.0592,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1603939.53119,2397450.89711,582.066335304157,563.351018494764,1,0,0,0,0,0,1603.93953119,2397.45089711,1.60393953119,2.39745089711,6.36658441942225,6.33390291253392,-18.7153168093928,349723,24,10.8861519209957,6,1.60393953119,2.39745089711,99619
432,"36-071-0002",11367.3139158576,9.33849731572639,7366.34328671622,8.90467670014337,7.76323027945733,6.87421973761651,7.51031471832257,56.7908477559402,36.45863724,16.5737753006747,31.0648283954239,9.1522440598416,28.88606071,27.24903297,0,-6.90775527898214,367,5.90536184805457,0,-5.99146454710798,250.468,5.52333116785392,26084,"5660",36071,"Northeast","SAQS",41.49947,-74.00973,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1805800.35106,2264770.68579,366.891721224926,403.005238022207,1,0,0,0,0,0,1805.80035106,2264.77068579,1.80580035106,2.26477068579,5.90506676698817,5.99894955943593,36.1135167972813,327028,23,11.6257042754357,10,1.80580035106,2.26477068579,83282
434,"36-081-0096",34471.3656387665,10.4478842769091,21932.2212635414,9.99571212508974,5.49445850654046,9.23896398570893,6.67451457939298,92.0797887943678,5.26999998,11.4696391903784,52.5667351129363,28.0434144910531,6.51323366,9.58749104,15.4,2.73436750941958,2074.102,7.63728356790803,8.4,2.12823170584927,1303.172,7.17255657148305,25180,"5600",36081,"Northeast","SAQS",40.77039,-73.82841,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1839291.82544,2188813.52358,18081.7869078315,18623.6110429095,1,0,0,0,0,0,1839.29182544,2188.81352358,1.83929182544,2.18881352358,9.80266046246023,9.83218546558958,541.824135078015,314325,24,13.8118446368446,3,1.83929182544,2.18881352358,74132
437,"36-081-0120",22292.6705554147,10.0120132287778,23306.2044181376,10.0564748881467,5.44722041468052,9.06294054973683,7.19546199846018,96.2745673217952,30.64414215,12.7896743913171,76.26870049868,7.21619243179818,30.12470055,27.15299225,1.4,0.336472236621213,2581.069,7.85595893318537,1.4,0.336472236621213,1787.389,7.48851117473791,25181,"5600",36081,"Northeast","SAQS",40.72695,-73.89314,"RESIDENTIAL","NO INFO","NO INFO","SUBURBAN",1835140.91663,2182828.46903,18081.7869078315,18623.6110429095,1,0,0,0,0,0,1835.14091663,2182.82846903,1.83514091663,2.18282846903,9.80266046246023,9.83218546558958,541.824135078015,313655,24,15.288754726137,6,1.83514091663,2.18282846903,73649
438,"36-081-0124",0,-3.95024421824834,16175.3416244434,9.69124323966807,6.23085865475368,9.18442220737494,7.76811625630059,82.135523613963,23.71899986,23.73129950132,46.4065708418891,11.9976532707539,23.22979355,20.39061356,16,2.77258872223978,1298.3,7.16881099536621,10,2.30258509299405,960.49,6.86744357091027,25180,"5600",36081,"Northeast","SAQS",40.7362,-73.82317,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1840604.07315,2185189.61911,18081.7869078315,18623.6110429095,1,0,0,0,0,0,1840.60407315,2185.18961911,1.84060407315,2.18518961911,9.80266046246023,9.83218546558958,541.824135078015,314325,24,14.0827868086092,8,1.84060407315,2.18518961911,74132
439,"36-085-0055",16077.6699029126,9.68518662569771,17217.3189778661,9.75367107351814,6.5482666541676,8.80796782052438,7.72108438291182,93.4878263420358,13.46110249,21.9712525667351,65.6497506600176,5.86682311528307,10.51838112,8.53963757,0,-6.90775527898214,7773.243,8.95844273080255,0,-5.99146454710798,5909.503,8.68431701210933,25182,"5600",36085,"Northeast","SAQS",40.63302,-74.13713,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1817646.33809,2167899.32225,6434.50666920214,7107.06378528157,1,0,0,0,0,0,1817.64633809,2167.89932225,1.81764633809,2.16789932225,8.76943045340877,8.86884446778051,672.557116079432,310975,24,14.3958585858586,9,1.81764633809,2.16789932225,71717
440,"36-085-0067",668.660918528946,6.50527708339949,668.660918528946,6.50527708339949,7.142278980253,9.16738892246891,8.74709651172899,50.9533587562335,89.73849487,23.8486359636257,20.1232032854209,6.98151950718686,87.68872833,81.94329071,4,1.38629436111989,7273.803,8.89203454241967,2,0.693147180559945,5458.083,8.6048529081882,24881,"5600",36085,"Northeast","SAQS",40.59733,-74.12619,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1819451.76237,2164216.53535,6434.50666920214,7107.06378528157,1,0,0,0,0,0,1819.45176237,2164.21653535,1.81945176237,2.16421653535,8.76943045340877,8.86884446778051,672.557116079432,310306,24,12.4499603174603,10,1.81945176237,2.16421653535,71235
441,"36-085-0111",27.4700119036718,3.31309493344061,288.457276587446,5.66454698689692,6.47247145110434,8.70685544148201,8.65396088574327,33.8809034907598,2.30271482,4.04810794954532,5.86682311528307,23.9659724259314,1.67382967,2.35248232,0,-6.90775527898214,8885.483,9.09217410039429,0,-5.99146454710798,6910.733,8.84083098928344,24881,"5600",36085,"Northeast","SAQS",40.57997,-74.19872,"COMMERCIAL","NO INFO","NO INFO","SUBURBAN",1813967.31581,2160936.65597,6434.50666920214,7107.06378528157,1,0,0,0,0,0,1813.96731581,2160.93665597,1.81396731581,2.16093665597,8.76943045340877,8.86884446778051,672.557116079432,310305,24,13.4964794252933,7,1.81396731581,2.16093665597,71234
442,"36-085-0114",9002.72809942407,9.10528293254435,9756.41413922901,9.18568020813032,6.85256818992171,8.56481109241647,8.02443283741184,90.7304194778527,11.71963024,26.5767087122323,54.1507773540628,10.0029334115576,9.63478565,8.18721867,0,-6.90775527898214,8356.403,9.0307833503311,0,-5.99146454710798,6353.663,8.75678677596621,25182,"5600",36085,"Northeast","SAQS",40.63136,-74.15717,"COMMERCIAL","NO INFO","NO INFO","URBAN AND CENTER CITY",1816052.05843,2167335.16231,6434.50666920214,7107.06378528157,1,0,0,0,0,0,1816.05205843,2167.33516231,1.81605205843,2.16733516231,8.76943045340877,8.86884446778051,672.557116079432,310974,23,14.4189366185657,2,1.81605205843,2.16733516231,71716
444,"36-093-0003",4337.81190019194,8.3751253294951,7988.05862131355,8.98570303318098,4.73515969741278,6.79007192862451,6.74489574509704,98.0639483719566,101.02451324,11.1469639190378,81.7835142270461,5.13347022587269,98.29216003,100.45619202,0,-6.90775527898214,76.186,4.3331777187786,0,-5.99146454710798,57.186,4.04630911318354,27589,"0160",36093,"Northeast","SAQS",42.79963,-73.94019,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1777956.90749,2407603.40317,712.161826294245,681.182297875751,1,0,0,0,0,0,1777.95690749,2407.60340317,1.77795690749,2.40760340317,6.56830516970798,6.52382996177405,-30.9795284184937,351105,24,11.1316720779221,5,1.77795690749,2.40760340317,100627
445,"36-101-0003",36.2067500709975,3.58924556749875,30.9706497826903,3.43303997480119,8.34913341707706,7.79424322510031,7.90311264354451,0.0586682311528307,503.00485229,0,0,0.0586682311528307,497.23699951,484.51904297,0,-6.90775527898214,17.122,2.84036418632029,0,-5.99146454710798,17.122,2.84036418632029,26699,"NOT IN AN MSA",36101,"Northeast","SAQS",42.09071,-77.21025,"FOREST","GENERAL/BACKGROUND","NO INFO","RURAL",1533717.52984,2273176.34579,70.571110500038,69.383862385195,1,0,0,0,0,0,1533.71752984,2273.17634579,1.53371752984,2.27317634579,4.25662086103797,4.23965431000066,-1.187248114843,328967,24,10.5834943946183,5,1.53371752984,2.27317634579,84660
446,"36-103-0001",679.724082372489,6.52168695460987,738.754294302891,6.60496538163457,8.06771470589783,8.69406970112266,5.08182371642324,81.5195071868583,25.59203339,25.4620123203285,15.1364036374303,40.9210912290994,25.42139435,25.11898613,0,-6.90775527898214,41,3.71357206670431,0,-5.99146454710798,32,3.46573590279973,25179,"5380",36103,"Northeast","SAQS",40.745833,-73.420278,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","RURAL",1873163.01867,2194110.95367,1429.6978138515,1508.86709342814,1,0,0,0,0,0,1873.16301867,2194.11095367,1.87316301867,2.19411095367,7.26521838193798,7.31911437896325,79.1692795766448,315672,24,12.3601388888889,4,1.87316301867,2.19411095367,75105
447,"36-103-0009",2777.64946802778,7.92936033393726,2873.58694177935,7.96331633389493,4.06263028826123,8.70573118364673,8.2495891322417,95.1305368143151,41.64756012,84.8929304781461,7.01085362276327,3.22675271340569,41.50531006,39.43059158,0,-6.90775527898214,9.248,2.22440731193002,0,-5.99146454710798,9.248,2.22440731193002,25177,"5380",36103,"Northeast","SAQS",40.8275,-73.05694,"RESIDENTIAL","NO INFO","NO INFO","SUBURBAN",1900534.94126,2210209.93371,1429.6978138515,1508.86709342814,1,0,0,0,0,0,1900.53494126,2210.20993371,1.90053494126,2.21020993371,7.26521838193798,7.31911437896325,79.1692795766448,318354,23,12.3286037139249,9,1.90053494126,2.21020993371,77039
449,"36-119-1002",5799.69340827798,8.66556033449561,5613.98007670228,8.63301520805594,5.34343994185195,6.93071333765449,8.32616001197226,81.1088295687885,8.78200054,57.3775300674685,16.9551188031681,6.77618069815195,9.61334038,19.52928162,0,-6.90775527898214,18.201,2.90147653762827,0,-5.99146454710798,11.201,2.4160030600296,25481,"5600",36119,"Northeast","SAQS",40.93006,-73.76924,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1839965.872,2207354.18563,1840.72259954049,1914.0534922278,1,0,0,0,0,0,1839.965872,2207.35418563,1.839965872,2.20735418563,7.51791349065141,7.55697851949478,73.3308926873194,317670,24,12.5284595959596,6,1.839965872,2.20735418563,76542
451,"39-009-0003",23.9422899429589,3.17564634897884,30.4399497712799,3.41575588290277,9.88972212951503,9.60777693359086,4.5958600791278,0.0586682311528307,207.86500549,0.0586682311528307,0,0,208.0111084,231.67555237,0,-6.90775527898214,0,-6.50229017087397,0,-5.99146454710798,0,-5.29831736654804,23708,"NOT IN AN MSA",39009,"Northeast","SAQS",39.4425,-81.908611,"FOREST","POPULATION EXPOSURE","NO INFO","RURAL",1197325.646,1913445.1712,117.098634494907,121.283186615097,1,1,1,0,0,0,1197.325646,1913.4451712,1.197325646,1.9134451712,4.76301660951866,4.79812819640951,4.18455212018945,268673,24,12.6057060185185,10,1.197325646,1.9134451712,41196
452,"39-017-0003",2259.91458206223,7.72308229600438,3464.07637880069,8.1502013187466,7.83655114297225,9.47043968098829,7.31131524394369,68.5244939865063,205.50028992,28.7474332648871,11.8216485772954,27.9554121443238,206.05134583,210.10493469,0,-6.90775527898214,1576.3,7.3628356076325,0,-5.99146454710798,1311.3,7.17877429053738,23717,"3200",39017,"Northeast","SAQS",39.493611,-84.353889,"INDUSTRIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",990000.42916,1890976.35316,619.888344004759,715.681285105169,1,1,1,0,0,0,990.00042916,1890.97635316,0.99000042916,1.89097635316,6.42953937150602,6.57323493532507,95.7929411004098,264607,24,16.588177582204,5,0.99000042916,1.89097635316,38252
453,"39-017-0016",2419.08074931526,7.79114289133245,2208.03775916454,7.69985950832166,8.57309420258557,6.25928372045115,7.77040095466247,71.9859196245233,176.6210022,52.4200645350543,5.74948665297741,13.8163684364916,176.96148682,178.91868591,0,-6.90775527898214,8,2.07944154167984,0,-5.99146454710798,6,1.79175946922805,23417,"3200",39017,"Northeast","SAQS",39.338333,-84.566389,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",974112.878616,1871506.03829,619.888344004759,715.681285105169,1,1,1,0,0,0,974.112878616,1871.50603829,0.974112878616,1.87150603829,6.42953937150602,6.57323493532507,95.7929411004098,261258,24,15.5602349386724,8,0.974112878616,1.87150603829,35838
454,"39-017-0017",4064.79320956342,8.31011814973183,4301.46177809729,8.36671019230701,8.35644751233317,9.69055712960329,6.70784494242832,67.2044587855676,206.77523804,43.7665004400117,11.3229686124963,12.1149897330595,210.56283569,218.50126648,0,-6.90775527898214,1621.3,7.39098357555602,0,-5.99146454710798,1330.3,7.19315975968986,23717,"3200",39017,"Northeast","SAQS",39.525,-84.369444,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",988255.249673,1894305.77932,619.888344004759,715.681285105169,1,1,1,0,0,0,988.255249673,1894.30577932,0.988255249673,1.89430577932,6.42953937150602,6.57323493532507,95.7929411004098,265275,24,15.6352230639731,6,0.988255249673,1.89430577932,38733
456,"39-023-0005",2135.21757596818,7.66632382958893,1478.7084698175,7.29892433024395,8.30628112965296,5.36385021992342,4.93342626257305,88.6183631563508,285.58673096,20.8858902904077,21.7072455265474,46.0252273393957,287.1758728,293.23648071,0,-6.90775527898214,10.196,2.32199548651387,0,-5.99146454710798,10.185,2.32091604967877,24317,"2000",39023,"Northeast","SAQS",39.928889,-83.809722,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1029771.19954,1945153.88034,365.428666886761,357.991207303026,1,1,1,0,0,0,1029.77119954,1945.15388034,1.02977119954,1.94515388034,5.90107109430601,5.88050842549301,-7.43745958373506,273983,24,14.8140488215488,9,1.02977119954,1.94515388034,45010
457,"39-035-0013",0,-3.95024421824834,0,-2.87263714983141,6.49458341275622,6.65224138148647,4.16498741225659,91.2584335582282,181.05993652,0.997359929598123,6.8641830448812,83.3968905837489,187.9838562,191.62277222,0,-6.90775527898214,950.92,6.85742993703007,0,-5.99146454710798,788.607,6.67026809789411,26115,"1680",39035,"Northeast","SAQS",41.484167,-81.673333,"INDUSTRIAL","HIGHEST CONCENTRATION","NO INFO","URBAN AND CENTER CITY",1182821.58826,2142527.14608,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1182.82158826,2142.52714608,1.18282158826,2.14252714608,8.03111880220897,7.99589434225901,-106.435984230157,306802,24,17.235143999519,2,1.18282158826,2.14252714608,68666
458,"39-035-0027",2748.83896071294,7.91893390540636,7862.67423851316,8.96988206146435,5.93389542720161,5.67080674027939,6.51586218936814,95.3945438545028,193.65211487,6.60017600469346,56.3508360222939,32.4435318275154,201.64155579,205.28768921,0,-6.90775527898214,953.92,6.86057981048971,0,-5.99146454710798,791.025,6.67332957283079,26115,"1680",39035,"Northeast","SAQS",41.4775,-81.703056,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1180497.95175,2141419.76331,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1180.49795175,2141.41976331,1.18049795175,2.14141976331,8.03111880220897,7.99589434225901,-106.435984230157,306801,24,17.1502735516588,4,1.18049795175,2.14141976331,68665
459,"39-035-0034",8520.09273570325,9.05018250423634,4839.27940657012,8.48452110568645,7.19184350995986,7.12701836656218,7.3132154010912,98.1226166031094,190.87625122,7.39219712525667,49.2813141683778,41.4491053094749,191.02326965,191.59762573,0.22,-1.51412773262978,33.25,3.50405476710186,0.22,-1.51412773262978,21.523,3.06912213078204,26114,"1680",39035,"Northeast","SAQS",41.555,-81.575,"COMMERCIAL","HIGHEST CONCENTRATION","NO INFO","SUBURBAN",1189679.47319,2151591.68428,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1189.67947319,2151.59168428,1.18967947319,2.15159168428,8.03111880220897,7.99589434225901,-106.435984230157,308142,24,14.601985479798,1,1.18967947319,2.15159168428,69632
460,"39-035-0038",9474.64318250835,9.15637437040335,3715.46522705621,8.22025917866696,4.16269169606537,7.26581161266057,6.85949173085363,89.4103842769141,204.87376404,5.57348195951892,30.2728072748607,53.5640950425345,196.73794556,189.45823669,0,-6.90775527898214,950.92,6.85742993703007,0,-5.99146454710798,788.607,6.67026809789411,26115,"1680",39035,"Northeast","SAQS",41.476944,-81.681944,"INDUSTRIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1182237.37283,2141620.72146,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1182.23737283,2141.62072146,1.18223737283,2.14162072146,8.03111880220897,7.99589434225901,-106.435984230157,306802,24,18.5590703702634,5,1.18223737283,2.14162072146,68666
461,"39-035-0045",11590.1597768197,9.35791172198681,7580.09254353432,8.93328068747143,5.46871417813457,7.3996243736218,4.25026574777868,97.1252566735113,207.9569397,3.52009386916984,35.2302728072749,58.3748899970666,207.95133972,202.1865387,0,-6.90775527898214,950.92,6.85742993703007,0,-5.99146454710798,788.607,6.67026809789411,26115,"1680",39035,"Northeast","SAQS",41.471667,-81.657222,"INDUSTRIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1184352.03678,2141344.66812,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1184.35203678,2141.34466812,1.18435203678,2.14134466812,8.03111880220897,7.99589434225901,-106.435984230157,306802,24,16.7365656565657,4,1.18435203678,2.14134466812,68666
462,"39-035-0060",0,-3.95024421824834,0,-2.87263714983141,4.93563296026392,3.9753363951486,3.73374068010405,92.4317981812848,208.08940125,1.84804928131417,1.70137870343209,88.8823701965386,204.87571716,196.95521545,22,3.09104245335832,950.92,6.85742993703007,15,2.70805020110221,788.607,6.67026809789411,26115,"1680",39035,"Northeast","SAQS",41.491944,-81.678333,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1182281.20785,2143325.47248,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1182.28120785,2143.32547248,1.18228120785,2.14332547248,8.03111880220897,7.99589434225901,-106.435984230157,306802,24,17.1718551970482,10,1.18228120785,2.14332547248,68666
463,"39-035-0065",211.961859297107,5.35640634951054,211.965153177457,5.35642188935704,6.31643151141538,8.11437076228698,7.72664972044833,90.4370783220886,212.4094696,6.33616896450572,13.8163684364916,70.2845409210912,212.17819214,207.94709778,0,-6.90775527898214,951.92,6.8584809976469,0,-5.99146454710798,789.1,6.67089305552699,26115,"1680",39035,"Northeast","SAQS",41.446389,-81.661944,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1184390.35936,2138488.70062,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1184.39035936,2138.48870062,1.18439035936,2.13848870062,8.03111880220897,7.99589434225901,-106.435984230157,306133,24,16.0908680555556,4,1.18439035936,2.13848870062,68184
464,"39-035-0066",13816.7076493653,9.53363383806936,13356.2892444805,9.499742657349,8.37871492626861,5.23911942655256,7.59003302778575,99.0906424171311,286.48010254,14.051041361103,75.3593429158111,9.68025814021707,286.19052124,286.61306763,0,-6.90775527898214,952.46,6.8590481113684,0,-5.99146454710798,783.47,6.66373277133741,26114,"1680",39035,"Northeast","SAQS",41.462778,-81.580278,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1190807.60246,2141322.80577,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1190.80760246,2141.32280577,1.19080760246,2.14132280577,8.03111880220897,7.99589434225901,-106.435984230157,306804,22,14.2658987603306,7,1.19080760246,2.14132280577,68668
465,"39-035-1002",3940.76491384212,8.2791301240182,1824.11646615347,7.50885102065364,5.32230383026421,7.96598547564688,6.12407316100002,89.6743913171018,240.57292175,68.1431504840129,14.0803754766794,7.4508653564095,240.62661743,242.15428162,0,-6.90775527898214,552,6.31354804627709,0,-5.99146454710798,464.418,6.14078500876252,26115,"1680",39035,"Northeast","SAQS",41.395556,-81.818056,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",1172436.77669,2130926.73679,3075.18026783645,2968.7442836063,1,1,1,0,0,0,1172.43677669,2130.92673679,1.17243677669,2.13092673679,8.03111880220897,7.99589434225901,-106.435984230157,304792,24,14.9705187289562,3,1.17243677669,2.13092673679,67217
466,"39-049-0024",474.471677242825,6.16220192658002,2963.98700490772,7.99429060209723,6.50448721076335,6.57205311345406,6.95991854318119,85.0689351716046,250.30392456,12.2323261953652,27.0753886770314,45.761220299208,250.67141724,248.62776184,0,-6.90775527898214,179.01,5.1874416702021,0,-5.99146454710798,143.447,4.96596562899851,24314,"1840",39049,"Northeast","SAQS",39.998333,-82.993056,"INDUSTRIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1097281.04469,1962006.9977,1769.55644445115,1901.80977761025,1,1,1,0,0,0,1097.28104469,1962.0069977,1.09728104469,1.9620069977,7.47848419780808,7.55056122633214,132.253333159096,276676,22,16.710959759304,1,1.09728104469,1.9620069977,46955
467,"39-049-0025",9202.92645360031,9.12727680523899,7928.78528656972,8.97825512339631,7.84159329334977,7.0992553497298,7.16647885674666,93.1358169551188,229.70115662,40.3637430331475,11.9976532707539,40.7744206512174,229.61877441,229.15815735,141,4.94875989037817,285.1,5.65283999591863,120,4.78749174278205,241.537,5.48702267046704,24314,"1840",39049,"Northeast","SAQS",39.928056,-82.981111,"INDUSTRIAL","HIGHEST CONCENTRATION","NO INFO","URBAN AND CENTER CITY",1099357.8576,1954344.27816,1769.55644445115,1901.80977761025,1,1,1,0,0,0,1099.3578576,1954.34427816,1.0993578576,1.95434427816,7.47848419780808,7.55056122633214,132.253333159096,275338,24,16.4754649059365,8,1.0993578576,1.95434427816,45991
468,"39-049-0028",3003.38237091976,8.00749438952121,1115.63507775827,7.01717909821193,7.96677559126063,8.02675194555293,5.38739197237064,83.543561161631,234.51885986,35.8169551188032,6.8641830448812,40.8624229979466,233.62414551,233.59095764,0,-6.90775527898214,286.1,5.65634140005607,0,-5.99146454710798,242.537,5.49115427605839,24314,"1840",39049,"Northeast","SAQS",39.914167,-82.957222,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",1101575.45469,1953079.24341,1769.55644445115,1901.80977761025,1,1,1,0,0,0,1101.57545469,1953.07924341,1.10157545469,1.95307924341,7.47848419780808,7.55056122633214,132.253333159096,275339,22,11.4046860317005,8,1.10157545469,1.95307924341,45992
470,"39-049-0081",6828.79166214309,8.82890302068243,6352.84261234962,8.75665764720704,7.68622162188505,8.21202869596525,5.10122605536773,89.6743913171018,271.13696289,39.68905837489,12.7896743913171,37.1956585508947,271.13439941,271.22634888,0,-6.90775527898214,12.01,2.48573963609189,0,-5.99146454710798,10.01,2.30358459332713,24314,"1840",39049,"Northeast","SAQS",40.087778,-82.959722,"COMMERCIAL","HIGHEST CONCENTRATION","NO INFO","SUBURBAN",1098704.7064,1972319.86836,1769.55644445115,1901.80977761025,1,1,1,0,0,0,1098.7047064,1972.31986836,1.0987047064,1.97231986836,7.47848419780808,7.55056122633214,132.253333159096,278014,24,16.0319696969697,9,1.0987047064,1.97231986836,47919
473,"39-061-0040",8691.39429550741,9.07008865366372,10917.4225245654,9.29811518888987,6.48298980118452,5.74623052138072,8.10815113393744,92.1384570255207,262.37527466,6.71751246699912,25.1100029334116,60.31094162511,258.48855591,250.30737305,0,-6.90775527898214,509.624,6.23367319891036,0,-5.99146454710798,363.139,5.89478568107985,23417,"1640",39061,"Northeast","SAQS",39.128611,-84.504167,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",982224.831752,1848812.63061,2098.56847951249,2023.05443528117,1,1,1,0,0,0,982.224831752,1848.81263061,0.982224831752,1.84881263061,7.64901071484187,7.61236374500205,-75.5140442313159,257246,24,15.2424349859857,1,0.982224831752,1.84881263061,32948
474,"39-061-0041",2865.08248725653,7.96035242009791,2865.08248725653,7.96035242009791,7.67230293354872,7.87486305889475,7.55726774736579,51.2760340275741,190.24806213,30.3901437371663,5.69081842182458,15.1950718685832,188.34344482,190.18655396,0,-6.90775527898214,521.224,6.25617989177303,0,-5.99146454710798,354.86,5.87172334549543,23417,"1640",39061,"Northeast","SAQS",39.186667,-84.513333,"INDUSTRIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",980660.880369,1855177.20855,2098.56847951249,2023.05443528117,1,1,1,0,0,0,980.660880369,1855.17720855,0.980660880369,1.85517720855,7.64901071484187,7.61236374500205,-75.5140442313159,258583,24,15.5433512205387,1,0.980660880369,1.85517720855,33911
475,"39-061-0042",4974.84174646973,8.51214883933192,2753.36745924981,7.92057997217076,7.45056355760256,5.94957888730466,5.13480898382047,64.97506600176,155.75280762,11.2056321501907,12.2323261953652,41.5371076562042,154.54136658,174.99291992,0,-6.90775527898214,322.774,5.77695238792261,0,-5.99146454710798,241.558,5.48710960988895,23116,"1640",39061,"Northeast","SAQS",39.105,-84.551111,"RESIDENTIAL","POPULATION EXPOSURE","NO INFO","URBAN AND CENTER CITY",978551.303631,1845701.28528,2098.56847951249,2023.05443528117,1,1,1,0,0,0,978.551303631,1845.70128528,0.978551303631,1.84570128528,7.64901071484187,7.61236374500205,-75.5140442313159,257245,24,17.2103493265993,6,0.978551303631,1.84570128528,32947
476,"39-061-0043",667.538071645471,6.50359642482089,609.929249415447,6.41334296587579,6.42368079814744,6.05101101677427,8.32348780997555,82.6048694631857,186.45266724,3.25608682898211,1.37870343209152,77.9700792021121,186.7635498,188.12045288,0,-6.90775527898214,249.02,5.51753321452427,0,-5.99146454710798,156.02,5.04998420416017,23417,"1640",39061,"Northeast","SAQS",39.290278,-84.414444,"MOBILE","POPULATION EXPOSURE","NO INFO","SUBURBAN",987649.676414,1867728.21142,2098.56847951249,2023.05443528117,1,1,1,0,0,0,987.649676414,1867.72821142,0.987649676414,1.86772821142,7.64901071484187,7.61236374500205,-75.5140442313159,260592,24,15.6672201178451,7,0.987649676414,1.86772821142,35359
477,"39-061-7001",9271.62367223065,9.13471379664527,10253.9829603819,9.23542149058899,7.29757565505641,4.94682681162449,5.90600741532599,95.5412144323849,208.22468567,7.27486066295101,44.9985332942212,43.2678204752127,201.32806396,199.12088013,0,-6.90775527898214,606.244,6.4072825452955,0,-5.99146454710798,431.88,6.06814777187894,23417,"1640",39061,"Northeast","SAQS",39.16,-84.457778,"COMMERCIAL","POPULATION EXPOSURE","NO INFO","SUBURBAN",985742.750536,1852785.18075,2098.56847951249,2023.05443528117,1,1,1,0,0,0,985.742750536,1852.78518075,0.985742750536,1.85278518075,7.64901071484187,7.61236374500205,-75.5140442313159,257916,24,16.3972905706809,4,0.985742750536,1.85278518075,33431
478,"39-061-8001",1778.18470953907,7.48334829680802,3520.12014781343,8.16625040091117,6.33302985273882,7.72181410110091,6.78801481881101,93.2824875330009,165.01000977,5.28014080375477,13.1416837782341,74.860662951012,161.98291016,162.37602234,100.194,4.60710830661835,521.244,6.25621826225539,80.114,4.3834506203249,354.88,5.871779704162,23417,"1640",39061,"Northeast","SAQS",39.180278,-84.491944,"INDUSTRIAL","HIGHEST CONCENTRATION","NO INFO","SUBURBAN",982564.550825,1854687.33478,2098.56847951249,2023.05443528117,1,1,1,0,0,0,982.564550825,1854.68733478,0.982564550825,1.85468733478,7.64901071484187,7.61236374500205,-75.5140442313159,258584,23,17.0327774640818,6,0.982564550825,1.85468733478,33912
